abs,tcs,airspeed,wheelspeed,rpm,throttle input,throttle,brake input,brake,steering input,steering,gear,time,BAC
0.0,0,18.564054489135742,18.61151885986328,1695.9007568359375,0.1254899948835373,0.1254899948835373,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7702.822208,0.0
0.0,0,18.600759506225586,18.652503967285156,1695.6527099609375,0.1294119954109192,0.1294119954109192,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7702.9393231,0.0
0.0,0,18.631816864013672,18.673107147216797,1701.8343505859375,0.13431000709533691,0.13431000709533691,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.0394254,0.0
0.0,0,18.662914276123047,18.685680389404297,1704.137451171875,0.13627800345420837,0.13627800345420837,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.1394734,0.0
0.0,0,18.690876007080078,18.742000579833984,1709.9183349609375,0.13528700172901154,0.13528700172901154,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.2403183,0.0
0.0,0,18.727123260498047,18.78595542907715,1712.2730712890625,0.13528700172901154,0.13528700172901154,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.3557996,0.0
0.0,0,18.766237258911133,18.81026268005371,1712.611328125,0.13431000709533691,0.13431000709533691,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.4726179,0.0
0.0,0,18.78730010986328,18.839004516601562,1716.7835693359375,0.13920800387859344,0.13920800387859344,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.5890636,0.0
0.0,0,18.81850242614746,18.864360809326172,1715.9625244140625,0.13920800387859344,0.13920800387859344,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.7059473,0.0
0.0,0,18.83805274963379,18.864784240722656,1711.7939453125,0.03332599997520447,0.03332599997520447,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.8222354,0.0
0.0,0,18.829500198364258,18.851606369018555,1711.735595703125,0.0,0.0,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7703.9222971,0.0
0.0,0,18.78860855102539,18.798969268798828,1709.175048828125,0.0,0.0,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.0223432,0.0
0.0,0,18.729629516601562,18.736854553222656,1702.48095703125,0.0,0.0,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.1233109,0.0
0.0,0,18.671016693115234,18.693416595458984,1696.4490966796875,0.0,0.0,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.2397219,0.0
0.0,0,18.609643936157227,18.633543014526367,1688.0706787109375,0.0,0.0,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.3556676,0.0
0.0,0,18.546415328979492,18.57229995727539,1689.0015869140625,0.04705899953842163,0.04705899953842163,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.4557544,0.0
0.0,0,18.50059700012207,18.534332275390625,1681.673828125,0.06961199641227722,0.06961199641227722,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.5558111,0.0
0.0,0,18.460783004760742,18.487716674804688,1678.766357421875,0.06961199641227722,0.06961199641227722,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.6729115,0.0
0.0,0,18.43678855895996,18.48003578186035,1680.1087646484375,0.09214899688959122,0.09214899688959122,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.7729923,0.0
0.0,0,18.435836791992188,18.475412368774414,1683.6204833984375,0.16568200290203094,0.16568200290203094,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7704.8889863,0.0
0.0,0,18.471410751342773,18.524248123168945,1691.713623046875,0.21666300296783447,0.21666300296783447,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.00614,0.0
0.0,0,18.535463333129883,18.60797691345215,1698.5399169921875,0.2411690056324005,0.2411690056324005,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.1218778,0.0
0.0,0,18.605045318603516,18.684667587280273,1706.2784423828125,0.24608199298381805,0.24608199298381805,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.2223973,0.0
0.0,0,18.69232940673828,18.761558532714844,1714.4671630859375,0.24608199298381805,0.24608199298381805,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.3394277,0.0
0.0,0,18.771522521972656,18.84244728088379,1722.373779296875,0.267643004655838,0.267643004655838,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.4554344,0.0
0.0,0,18.852115631103516,18.932613372802734,1728.67333984375,0.29999199509620667,0.29999199509620667,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.5726003,0.0
0.0,0,18.923419952392578,18.99989128112793,1735.3187255859375,0.31862398982048035,0.31862398982048035,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.6732079,0.0
0.0,0,19.00960922241211,19.076162338256836,1742.8267822265625,0.3401849865913391,0.3401849865913391,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.7895969,0.0
0.0,0,19.102436065673828,19.178064346313477,1753.838623046875,0.34902000427246094,0.34902000427246094,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7705.9059712,0.0
0.0,0,19.180641174316406,19.24777603149414,1757.030029296875,0.351949006319046,0.351949006319046,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7706.0061558,0.0
0.0,0,19.24639892578125,19.307594299316406,1763.55224609375,0.3548940122127533,0.3548940122127533,0.0,0.0,0.0020191764924675226,-1.0297800302505493,b'\x07',7706.1063009,0.0
0.0,0,19.318923950195312,19.398998260498047,1772.6116943359375,0.3548940122127533,0.3548940122127533,0.0,0.0,-1.5882353181950748e-05,-0.2392200082540512,b'\x07',7706.2063195,0.0
0.0,0,19.41425323486328,19.485488891601562,1781.6214599609375,0.358815997838974,0.358815997838974,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7706.32215,0.0
0.0,0,19.488183975219727,19.561996459960938,1789.834716796875,0.36078399419784546,0.36078399419784546,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7706.4221595,0.0
0.0,0,19.56627655029297,19.650266647338867,1795.421630859375,0.36078399419784546,0.36078399419784546,0.0,0.0,-0.0005654117558151484,0.28835999965667725,b'\x07',7706.5225059,0.0
0.0,0,19.646343231201172,19.727861404418945,1801.1666259765625,0.35979199409484863,0.35979199409484863,0.0,0.0,-0.001599882380105555,0.5518800020217896,b'\x07',7706.6400602,0.0
0.0,0,19.734689712524414,19.83767318725586,1813.743408203125,0.3705810010433197,0.3705810010433197,0.0,0.0,-0.006866470444947481,2.6946001052856445,b'\x07',7706.7557682,0.0
0.0,0,19.825210571289062,19.899232864379883,1819.1492919921875,0.37254899740219116,0.37254899740219116,0.0,0.0,-0.006866470444947481,3.5018999576568604,b'\x07',7706.8727571,0.0
0.0,0,19.907329559326172,19.98236083984375,1826.0234375,0.3823449909687042,0.3823449909687042,0.0,0.0,-0.006866470444947481,3.5018999576568604,b'\x07',7706.9889974,0.0
0.0,0,20.000505447387695,20.095674514770508,1844.207275390625,0.38332200050354004,0.38332200050354004,0.0,0.0,-0.006866470444947481,3.5018999576568604,b'\x07',7707.1059667,0.0
0.0,0,20.097549438476562,20.18379783630371,1847.624755859375,0.38332200050354004,0.38332200050354004,0.0,0.0,-0.0058002350851893425,2.958120107650757,b'\x07',7707.222272,0.0
0.0,0,20.175729751586914,20.264402389526367,1849.1824951171875,0.3784239888191223,0.3784239888191223,0.0,0.0,-0.0005654117558151484,1.35971999168396,b'\x07',7707.3392328,0.0
0.0,0,20.253332138061523,20.344484329223633,1860.6002197265625,0.3431299924850464,0.3431299924850464,0.0,0.0,0.0076743527315557,-2.875499963760376,b'\x07',7707.4557986,0.0
0.0,0,20.33249282836914,20.423173904418945,1866.400146484375,0.3509730100631714,0.3509730100631714,0.0,0.0,0.008708823472261429,-4.441500186920166,b'\x07',7707.5727573,0.0
0.0,0,20.41444969177246,20.509702682495117,1874.0772705078125,0.3548940122127533,0.3548940122127533,0.0,0.0,-0.0036995294503867626,-0.766260027885437,b'\x07',7707.6897874,0.0
0.0,0,20.5162410736084,20.6136417388916,1885.6180419921875,0.3548940122127533,0.3548940122127533,0.0,0.0,-0.013167529366910458,6.715439796447754,b'\x07',7707.8062156,0.0
0.0,0,20.601219177246094,20.688751220703125,1893.187744140625,0.35294100642204285,0.35294100642204285,0.0,0.0,-0.00793270580470562,5.380559921264648,b'\x07',7707.9064081,0.0
0.0,0,20.686800003051758,20.7894344329834,1900.3575439453125,0.3539179861545563,0.3539179861545563,0.0,0.0,0.0030536470003426075,-0.23921999335289001,b'\x07',7708.0221296,0.0
0.0,0,20.760032653808594,20.853759765625,1904.1968994140625,0.35294100642204285,0.35294100642204285,0.0,0.0,0.004604823421686888,-2.3484599590301514,b'\x07',7708.1222793,0.0
0.0,0,20.831377029418945,20.937191009521484,1910.7041015625,0.3539179861545563,0.3539179861545563,0.0,0.0,0.003570352913811803,-1.8208800554275513,b'\x07',7708.2393908,0.0
0.0,0,20.902368545532227,21.005830764770508,1918.15185546875,0.3548940122127533,0.3548940122127533,0.0,0.0,0.004604823421686888,-1.8208800554275513,b'\x07',7708.3396029,0.0
0.0,0,20.98691749572754,21.085344314575195,1926.6971435546875,0.3558709919452667,0.3558709919452667,0.0,0.0,-0.0005654117558151484,-1.2938400506973267,b'\x07',7708.4558826,0.0
0.0,0,21.06331443786621,21.158584594726562,1931.60546875,0.3548940122127533,0.3548940122127533,0.0,0.0,-0.006866470444947481,2.958120107650757,b'\x07',7708.5559218,0.0
0.0,0,21.14830207824707,21.234821319580078,1939.8740234375,0.3548940122127533,0.3548940122127533,0.0,0.0,-0.0036995294503867626,2.958120107650757,b'\x07',7708.6726699,0.0
0.0,0,21.226701736450195,21.320531845092773,1947.99951171875,0.3558709919452667,0.3558709919452667,0.0,0.0,0.0009857646655291319,0.008100000210106373,b'\x07',7708.7728653,0.0
0.0,0,21.30399513244629,21.404647827148438,1954.951904296875,0.35686299204826355,0.35686299204826355,0.0,0.0,0.004604823421686888,-1.8208800554275513,b'\x07',7708.8728755,0.0
0.0,0,21.399564743041992,21.503387451171875,1966.6072998046875,0.31862398982048035,0.31862398982048035,0.0,0.0,0.006639882456511259,-3.1395599842071533,b'\x07',7708.9891828,0.0
